지역명,연도,월,전용면적,평당분양가격
경기,2020.0,3.0,60㎡~85㎡,14440.8
경기,2020.0,3.0,85㎡~102㎡,17975.1
경기,2020.0,3.0,102㎡~,16978.5
부산,2020.0,3.0,모든면적,13035.0
부산,2020.0,3.0,60㎡,12503.699999999999
부산,2020.0,3.0,60㎡~85㎡,13084.5
부산,2020.0,3.0,85㎡~102㎡,14523.3
부산,2020.0,3.0,102㎡~,14262.599999999999
대구,2020.0,3.0,모든면적,14843.4
대구,2020.0,3.0,60㎡,14160.3
대구,2020.0,3.0,60㎡~85㎡,14840.099999999999
대구,2020.0,3.0,85㎡~102㎡,13398.0
대구,2020.0,3.0,102㎡~,16886.1
광주,2020.0,3.0,모든면적,12681.9
광주,2020.0,3.0,60㎡,12955.8
광주,2020.0,3.0,60㎡~85㎡,12741.3
광주,2020.0,3.0,102㎡~,14223.0
대전,2020.0,3.0,모든면적,11226.599999999999
대전,2020.0,3.0,60㎡,11662.199999999999
대전,2020.0,3.0,60㎡~85㎡,11203.5
울산,2020.0,3.0,모든면적,10371.9
울산,2020.0,3.0,60㎡,11216.699999999999
울산,2020.0,3.0,60㎡~85㎡,10276.199999999999
세종,2020.0,3.0,모든면적,11411.4
세종,2020.0,3.0,60㎡~85㎡,11203.5
세종,2020.0,3.0,85㎡~102㎡,11583.0
세종,2020.0,3.0,102㎡~,12972.3
강원,2020.0,3.0,모든면적,8144.4
강원,2020.0,3.0,60㎡,8306.1
강원,2020.0,3.0,60㎡~85㎡,8045.4
강원,2020.0,3.0,102㎡~,12889.8
충북,2020.0,3.0,모든면적,7920.0
충북,2020.0,3.0,60㎡,7986.0
충북,2020.0,3.0,60㎡~85㎡,7887.0
충북,2020.0,3.0,85㎡~102㎡,8692.199999999999
충북,2020.0,3.0,102㎡~,9094.8
충남,2020.0,3.0,모든면적,8606.4
충남,2020.0,3.0,60㎡,7887.0
충남,2020.0,3.0,60㎡~85㎡,8682.3
충남,2020.0,3.0,85㎡~102㎡,10563.3
충남,2020.0,3.0,102㎡~,9355.5
전북,2020.0,3.0,모든면적,8144.4
전북,2020.0,3.0,60㎡,8335.8
전북,2020.0,3.0,60㎡~85㎡,8111.4
전북,2020.0,3.0,85㎡~102㎡,9121.199999999999
전북,2020.0,3.0,102㎡~,8801.1
전남,2020.0,3.0,모든면적,8500.8
전남,2020.0,3.0,60㎡,8873.699999999999
전남,2020.0,3.0,60㎡~85㎡,8477.699999999999
전남,2020.0,3.0,85㎡~102㎡,9916.5
전남,2020.0,3.0,102㎡~,12183.599999999999
경북,2020.0,3.0,모든면적,8431.5
경북,2020.0,3.0,60㎡,8507.4
경북,2020.0,3.0,60㎡~85㎡,8411.699999999999
경북,2020.0,3.0,102㎡~,9094.8
경남,2020.0,3.0,모든면적,9794.4
경남,2020.0,3.0,60㎡,9174.0
경남,2020.0,3.0,60㎡~85㎡,9804.3
경남,2020.0,3.0,85㎡~102㎡,10715.099999999999
제주,2020.0,3.0,모든면적,13051.5
제주,2020.0,3.0,60㎡,13328.699999999999
제주,2020.0,3.0,60㎡~85㎡,13074.599999999999
제주,2020.0,3.0,102㎡~,11883.3
서울,2020.0,4.0,모든면적,26367.0
서울,2020.0,4.0,60㎡,27769.5
서울,2020.0,4.0,60㎡~85㎡,26733.3
서울,2020.0,4.0,85㎡~102㎡,45655.5
서울,2020.0,4.0,102㎡~,30993.6
인천,2020.0,4.0,모든면적,14067.9
인천,2020.0,4.0,60㎡,13404.599999999999
인천,2020.0,4.0,60㎡~85㎡,14176.8
인천,2020.0,4.0,85㎡~102㎡,12988.8
인천,2020.0,4.0,102㎡~,16407.6
경기,2020.0,4.0,모든면적,15057.9
경기,2020.0,4.0,60㎡,16183.199999999999
경기,2020.0,4.0,60㎡~85㎡,14751.0
경기,2020.0,4.0,85㎡~102㎡,18958.5
경기,2020.0,4.0,102㎡~,17094.0
부산,2020.0,4.0,모든면적,12896.4
부산,2020.0,4.0,60㎡,12586.199999999999
부산,2020.0,4.0,60㎡~85㎡,12939.3
부산,2020.0,4.0,85㎡~102㎡,14523.3
부산,2020.0,4.0,102㎡~,14262.599999999999
대구,2020.0,4.0,모든면적,15100.8
대구,2020.0,4.0,60㎡,14553.0
대구,2020.0,4.0,60㎡~85㎡,15097.5
대구,2020.0,4.0,85㎡~102㎡,13398.0
대구,2020.0,4.0,102㎡~,16869.6
광주,2020.0,4.0,모든면적,12685.199999999999
광주,2020.0,4.0,60㎡,12949.199999999999
광주,2020.0,4.0,60㎡~85㎡,12747.9
광주,2020.0,4.0,102㎡~,14223.0
대전,2020.0,4.0,모든면적,11074.8
대전,2020.0,4.0,60㎡,11137.5
대전,2020.0,4.0,60㎡~85㎡,11097.9
울산,2020.0,4.0,모든면적,10371.9
울산,2020.0,4.0,60㎡,11216.699999999999
울산,2020.0,4.0,60㎡~85㎡,10276.199999999999
강원,2020.0,4.0,모든면적,8708.699999999999
강원,2020.0,4.0,60㎡,8688.9
강원,2020.0,4.0,60㎡~85㎡,8553.6
강원,2020.0,4.0,102㎡~,13886.4
충북,2020.0,4.0,모든면적,7920.0
충북,2020.0,4.0,60㎡,7986.0
충북,2020.0,4.0,60㎡~85㎡,7887.0
충북,2020.0,4.0,85㎡~102㎡,8692.199999999999
충북,2020.0,4.0,102㎡~,9094.8
충남,2020.0,4.0,모든면적,8708.699999999999
충남,2020.0,4.0,60㎡,8250.0
충남,2020.0,4.0,60㎡~85㎡,8814.3
충남,2020.0,4.0,85㎡~102㎡,10563.3
충남,2020.0,4.0,102㎡~,9355.5
전북,2020.0,4.0,모든면적,8259.9
전북,2020.0,4.0,60㎡,8655.9
전북,2020.0,4.0,60㎡~85㎡,8279.699999999999
전북,2020.0,4.0,85㎡~102㎡,9936.3
전북,2020.0,4.0,102㎡~,9174.0
전남,2020.0,4.0,모든면적,8550.3
전남,2020.0,4.0,60㎡,8873.699999999999
전남,2020.0,4.0,60㎡~85㎡,8530.5
전남,2020.0,4.0,85㎡~102㎡,9916.5
전남,2020.0,4.0,102㎡~,11985.599999999999
경북,2020.0,4.0,모든면적,8807.699999999999
경북,2020.0,4.0,60㎡,8946.3
경북,2020.0,4.0,60㎡~85㎡,8784.6
경북,2020.0,4.0,102㎡~,9094.8
경남,2020.0,4.0,모든면적,10404.9
경남,2020.0,4.0,60㎡,9428.1
경남,2020.0,4.0,60㎡~85㎡,10424.699999999999
경남,2020.0,4.0,85㎡~102㎡,10711.8
제주,2020.0,4.0,모든면적,13480.5
제주,2020.0,4.0,60㎡,13328.699999999999
제주,2020.0,4.0,60㎡~85㎡,13500.3
서울,2020.0,5.0,모든면적,27030.3
서울,2020.0,5.0,60㎡,27825.6
서울,2020.0,5.0,60㎡~85㎡,27442.8
서울,2020.0,5.0,85㎡~102㎡,36359.4
서울,2020.0,5.0,102㎡~,31039.8
인천,2020.0,5.0,모든면적,14338.5
인천,2020.0,5.0,60㎡,13896.3
인천,2020.0,5.0,60㎡~85㎡,14546.4
인천,2020.0,5.0,85㎡~102㎡,16110.599999999999
인천,2020.0,5.0,102㎡~,16526.399999999998
경기,2020.0,5.0,모든면적,13942.5
경기,2020.0,5.0,60㎡,14275.8
경기,2020.0,5.0,60㎡~85㎡,13876.5
경기,2020.0,5.0,85㎡~102㎡,14701.5
경기,2020.0,5.0,102㎡~,14457.3
부산,2020.0,5.0,모든면적,13272.599999999999
부산,2020.0,5.0,60㎡,13120.8
부산,2020.0,5.0,60㎡~85㎡,13355.099999999999
부산,2020.0,5.0,85㎡~102㎡,14427.599999999999
부산,2020.0,5.0,102㎡~,13919.4
대구,2020.0,5.0,모든면적,15335.099999999999
대구,2020.0,5.0,60㎡,14602.5
대구,2020.0,5.0,60㎡~85㎡,15325.199999999999
대구,2020.0,5.0,85㎡~102㎡,16074.3
대구,2020.0,5.0,102㎡~,16038.0
광주,2020.0,5.0,모든면적,12648.9
광주,2020.0,5.0,60㎡,12949.199999999999
광주,2020.0,5.0,60㎡~85㎡,12672.0
광주,2020.0,5.0,85㎡~102㎡,15213.0
광주,2020.0,5.0,102㎡~,13622.4
대전,2020.0,5.0,모든면적,11008.8
대전,2020.0,5.0,60㎡,11091.3
대전,2020.0,5.0,60㎡~85㎡,11038.5
울산,2020.0,5.0,모든면적,10969.199999999999
울산,2020.0,5.0,60㎡,11583.0
울산,2020.0,5.0,60㎡~85㎡,10830.599999999999
울산,2020.0,5.0,102㎡~,14949.0
강원,2020.0,5.0,모든면적,8784.6
강원,2020.0,5.0,60㎡,8741.699999999999
강원,2020.0,5.0,60㎡~85㎡,8566.8
강원,2020.0,5.0,102㎡~,13886.4
충북,2020.0,5.0,모든면적,7936.5
충북,2020.0,5.0,60㎡,7986.0
충북,2020.0,5.0,60㎡~85㎡,7893.599999999999
충북,2020.0,5.0,85㎡~102㎡,9038.699999999999
충북,2020.0,5.0,102㎡~,9299.4
충남,2020.0,5.0,모든면적,8735.1
충남,2020.0,5.0,60㎡,8292.9
충남,2020.0,5.0,60㎡~85㎡,8827.5
충남,2020.0,5.0,85㎡~102㎡,10563.3
충남,2020.0,5.0,102㎡~,9355.5
전북,2020.0,5.0,모든면적,8184.0
전북,2020.0,5.0,60㎡,8487.6
전북,2020.0,5.0,60㎡~85㎡,8147.7
전북,2020.0,5.0,85㎡~102㎡,9936.3
전북,2020.0,5.0,102㎡~,9174.0
전남,2020.0,5.0,모든면적,8576.699999999999
전남,2020.0,5.0,60㎡,8873.699999999999
전남,2020.0,5.0,60㎡~85㎡,8560.199999999999
전남,2020.0,5.0,85㎡~102㎡,9916.5
전남,2020.0,5.0,102㎡~,11985.599999999999
경북,2020.0,5.0,모든면적,8807.699999999999
경북,2020.0,5.0,60㎡,8946.3
경북,2020.0,5.0,60㎡~85㎡,8784.6
경북,2020.0,5.0,102㎡~,9094.8
경남,2020.0,5.0,모든면적,9969.3
경남,2020.0,5.0,60㎡,9230.1
경남,2020.0,5.0,60㎡~85㎡,9985.8
경남,2020.0,5.0,85㎡~102㎡,16298.699999999999
제주,2020.0,5.0,모든면적,14902.8
제주,2020.0,5.0,60㎡,14397.9
제주,2020.0,5.0,60㎡~85㎡,14922.599999999999
서울,2020.0,6.0,모든면적,27558.3
서울,2020.0,6.0,60㎡,28287.6
서울,2020.0,6.0,60㎡~85㎡,28300.8
서울,2020.0,6.0,85㎡~102㎡,41537.1
서울,2020.0,6.0,102㎡~,31043.1
인천,2020.0,6.0,모든면적,14661.9
인천,2020.0,6.0,60㎡,14242.8
인천,2020.0,6.0,60㎡~85㎡,15100.8
인천,2020.0,6.0,85㎡~102㎡,16219.5
인천,2020.0,6.0,102㎡~,16539.6
경기,2020.0,6.0,모든면적,13586.099999999999
경기,2020.0,6.0,60㎡,14051.4
경기,2020.0,6.0,60㎡~85㎡,13510.199999999999
경기,2020.0,6.0,85㎡~102㎡,14787.3
경기,2020.0,6.0,102㎡~,14968.8
부산,2020.0,6.0,모든면적,13272.599999999999
부산,2020.0,6.0,60㎡,13117.5
부산,2020.0,6.0,60㎡~85㎡,13338.599999999999
부산,2020.0,6.0,85㎡~102㎡,13708.199999999999
부산,2020.0,6.0,102㎡~,13632.3
대구,2020.0,6.0,모든면적,15173.4
대구,2020.0,6.0,60㎡,14562.9
대구,2020.0,6.0,60㎡~85㎡,15156.9
대구,2020.0,6.0,85㎡~102㎡,16074.3
대구,2020.0,6.0,102㎡~,15929.099999999999
광주,2020.0,6.0,모든면적,12599.4
광주,2020.0,6.0,60㎡,12949.199999999999
광주,2020.0,6.0,60㎡~85㎡,12612.599999999999
광주,2020.0,6.0,85㎡~102㎡,15213.0
광주,2020.0,6.0,102㎡~,14127.3
대전,2020.0,6.0,모든면적,11246.4
대전,2020.0,6.0,60㎡,11167.199999999999
대전,2020.0,6.0,60㎡~85㎡,11312.4
울산,2020.0,6.0,모든면적,12371.699999999999
울산,2020.0,6.0,60㎡,12718.199999999999
울산,2020.0,6.0,60㎡~85㎡,12325.5
울산,2020.0,6.0,102㎡~,14949.0
강원,2020.0,6.0,모든면적,9084.9
강원,2020.0,6.0,60㎡,8741.699999999999
강원,2020.0,6.0,60㎡~85㎡,8807.699999999999
강원,2020.0,6.0,102㎡~,13886.4
충북,2020.0,6.0,모든면적,7949.7
충북,2020.0,6.0,60㎡,7986.0
충북,2020.0,6.0,60㎡~85㎡,7916.7
충북,2020.0,6.0,85㎡~102㎡,9038.699999999999
충북,2020.0,6.0,102㎡~,9299.4
충남,2020.0,6.0,모든면적,8847.3
충남,2020.0,6.0,60㎡,8316.0
충남,2020.0,6.0,60㎡~85㎡,8966.1
충남,2020.0,6.0,85㎡~102㎡,10563.3
충남,2020.0,6.0,102㎡~,9355.5
전북,2020.0,6.0,모든면적,8259.9
전북,2020.0,6.0,60㎡,8487.6
전북,2020.0,6.0,60㎡~85㎡,8319.3
전북,2020.0,6.0,85㎡~102㎡,8943.0
전북,2020.0,6.0,102㎡~,8913.3
전남,2020.0,6.0,모든면적,8566.8
전남,2020.0,6.0,60㎡,8873.699999999999
전남,2020.0,6.0,60㎡~85㎡,8553.6
전남,2020.0,6.0,85㎡~102㎡,9916.5
전남,2020.0,6.0,102㎡~,12292.5
경북,2020.0,6.0,모든면적,8807.699999999999
경북,2020.0,6.0,60㎡,8946.3
경북,2020.0,6.0,60㎡~85㎡,8784.6
경북,2020.0,6.0,102㎡~,9094.8
경남,2020.0,6.0,모든면적,10329.0
경남,2020.0,6.0,60㎡,9398.4
경남,2020.0,6.0,60㎡~85㎡,10302.599999999999
경남,2020.0,6.0,85㎡~102㎡,16298.699999999999
제주,2020.0,6.0,모든면적,14922.599999999999
제주,2020.0,6.0,60㎡,14397.9
제주,2020.0,6.0,60㎡~85㎡,14968.8
서울,2020.0,7.0,모든면적,26763.0
서울,2020.0,7.0,60㎡,27304.199999999997
서울,2020.0,7.0,60㎡~85㎡,26561.699999999997
서울,2020.0,7.0,85㎡~102㎡,32795.4
서울,2020.0,7.0,102㎡~,28726.5
인천,2020.0,7.0,모든면적,14635.5
인천,2020.0,7.0,60㎡,14219.699999999999
인천,2020.0,7.0,60㎡~85㎡,15024.9
인천,2020.0,7.0,85㎡~102㎡,16176.599999999999
인천,2020.0,7.0,102㎡~,15229.5
경기,2020.0,7.0,모든면적,14322.0
경기,2020.0,7.0,60㎡,14120.699999999999
경기,2020.0,7.0,60㎡~85㎡,14239.5
경기,2020.0,7.0,85㎡~102㎡,15450.599999999999
경기,2020.0,7.0,102㎡~,14328.599999999999
부산,2020.0,7.0,모든면적,13467.3
부산,2020.0,7.0,60㎡,13051.5
부산,2020.0,7.0,60㎡~85㎡,13569.599999999999
부산,2020.0,7.0,85㎡~102㎡,13553.099999999999
부산,2020.0,7.0,102㎡~,13645.5
대구,2020.0,7.0,모든면적,15312.0
대구,2020.0,7.0,60㎡,15044.699999999999
대구,2020.0,7.0,60㎡~85㎡,15312.0
대구,2020.0,7.0,85㎡~102㎡,16156.8
대구,2020.0,7.0,102㎡~,15886.199999999999
광주,2020.0,7.0,모든면적,12688.5
광주,2020.0,7.0,60㎡,13236.3
광주,2020.0,7.0,60㎡~85㎡,12681.9
광주,2020.0,7.0,85㎡~102㎡,15213.0
광주,2020.0,7.0,102㎡~,15074.4
대전,2020.0,7.0,모든면적,11051.699999999999
대전,2020.0,7.0,60㎡,10989.0
대전,2020.0,7.0,60㎡~85㎡,11078.099999999999
울산,2020.0,7.0,모든면적,12790.8
울산,2020.0,7.0,60㎡,12754.5
울산,2020.0,7.0,60㎡~85㎡,12813.9
울산,2020.0,7.0,102㎡~,14949.0
강원,2020.0,7.0,모든면적,9457.8
강원,2020.0,7.0,60㎡,9758.1
강원,2020.0,7.0,60㎡~85㎡,9652.5
강원,2020.0,7.0,85㎡~102㎡,9051.9
강원,2020.0,7.0,102㎡~,13569.599999999999
충북,2020.0,7.0,모든면적,7949.7
충북,2020.0,7.0,60㎡,7986.0
충북,2020.0,7.0,60㎡~85㎡,7916.7
충북,2020.0,7.0,85㎡~102㎡,9038.699999999999
충북,2020.0,7.0,102㎡~,9299.4
충남,2020.0,7.0,모든면적,8936.4
충남,2020.0,7.0,60㎡,8141.099999999999
충남,2020.0,7.0,60㎡~85㎡,9045.3
충남,2020.0,7.0,85㎡~102㎡,10437.9
충남,2020.0,7.0,102㎡~,9348.9
전북,2020.0,7.0,모든면적,8190.599999999999
전북,2020.0,7.0,60㎡,8487.6
전북,2020.0,7.0,60㎡~85㎡,8259.9
전북,2020.0,7.0,85㎡~102㎡,8943.0
전북,2020.0,7.0,102㎡~,8919.9
전남,2020.0,7.0,모든면적,8553.6
전남,2020.0,7.0,60㎡,9127.8
전남,2020.0,7.0,60㎡~85㎡,8533.8
전남,2020.0,7.0,85㎡~102㎡,9916.5
전남,2020.0,7.0,102㎡~,11985.599999999999
경북,2020.0,7.0,모든면적,9744.9
경북,2020.0,7.0,60㎡,11200.199999999999
경북,2020.0,7.0,60㎡~85㎡,9708.6
경북,2020.0,7.0,102㎡~,9094.8
경남,2020.0,7.0,모든면적,10276.199999999999
경남,2020.0,7.0,60㎡,9787.8
경남,2020.0,7.0,60㎡~85㎡,10259.699999999999
경남,2020.0,7.0,85㎡~102㎡,16298.699999999999
경남,2020.0,7.0,102㎡~,9629.4
제주,2020.0,7.0,모든면적,15338.4
제주,2020.0,7.0,60㎡,14397.9
제주,2020.0,7.0,60㎡~85㎡,15378.0
서울,2020.0,8.0,모든면적,26723.399999999998
서울,2020.0,8.0,60㎡,27251.399999999998
서울,2020.0,8.0,60㎡~85㎡,26545.199999999997
서울,2020.0,8.0,85㎡~102㎡,32795.4
서울,2020.0,8.0,102㎡~,28726.5
인천,2020.0,8.0,모든면적,15318.599999999999
인천,2020.0,8.0,60㎡,14935.8
인천,2020.0,8.0,60㎡~85㎡,15236.099999999999
인천,2020.0,8.0,85㎡~102㎡,16176.599999999999
인천,2020.0,8.0,102㎡~,15483.599999999999
경기,2020.0,8.0,모든면적,13972.199999999999
경기,2020.0,8.0,60㎡,13556.4
경기,2020.0,8.0,60㎡~85㎡,14275.8
경기,2020.0,8.0,85㎡~102㎡,15615.599999999999
경기,2020.0,8.0,102㎡~,14130.599999999999
부산,2020.0,8.0,모든면적,13266.0
부산,2020.0,8.0,60㎡,12813.9
부산,2020.0,8.0,60㎡~85㎡,13378.199999999999
부산,2020.0,8.0,85㎡~102㎡,13002.0
부산,2020.0,8.0,102㎡~,13266.0
대구,2020.0,8.0,모든면적,15292.199999999999
대구,2020.0,8.0,60㎡,15156.9
대구,2020.0,8.0,60㎡~85㎡,15275.699999999999
대구,2020.0,8.0,85㎡~102㎡,16156.8
대구,2020.0,8.0,102㎡~,15882.9
광주,2020.0,8.0,모든면적,12190.199999999999
광주,2020.0,8.0,60㎡,12520.199999999999
광주,2020.0,8.0,60㎡~85㎡,12183.599999999999
광주,2020.0,8.0,85㎡~102㎡,15213.0
광주,2020.0,8.0,102㎡~,15074.4
대전,2020.0,8.0,모든면적,10982.4
대전,2020.0,8.0,60㎡,10989.0
대전,2020.0,8.0,60㎡~85㎡,10989.0
울산,2020.0,8.0,모든면적,13645.5
울산,2020.0,8.0,60㎡,13843.5
울산,2020.0,8.0,60㎡~85㎡,13599.3
울산,2020.0,8.0,102㎡~,14949.0
강원,2020.0,8.0,모든면적,9867.0
강원,2020.0,8.0,60㎡,10269.599999999999
강원,2020.0,8.0,60㎡~85㎡,9652.5
강원,2020.0,8.0,85㎡~102㎡,9051.9
강원,2020.0,8.0,102㎡~,13569.599999999999
충북,2020.0,8.0,모든면적,7929.9
충북,2020.0,8.0,60㎡,7913.4
충북,2020.0,8.0,60㎡~85㎡,7916.7
충북,2020.0,8.0,85㎡~102㎡,9038.699999999999
충북,2020.0,8.0,102㎡~,9299.4
충남,2020.0,8.0,모든면적,8946.3
충남,2020.0,8.0,60㎡,8065.2
충남,2020.0,8.0,60㎡~85㎡,9038.699999999999
충남,2020.0,8.0,85㎡~102㎡,10437.9
전북,2020.0,8.0,모든면적,8190.599999999999
전북,2020.0,8.0,60㎡,8487.6
전북,2020.0,8.0,60㎡~85㎡,8259.9
전북,2020.0,8.0,85㎡~102㎡,8943.0
전북,2020.0,8.0,102㎡~,8919.9
전남,2020.0,8.0,모든면적,8873.699999999999
전남,2020.0,8.0,60㎡~85㎡,8844.0
전남,2020.0,8.0,85㎡~102㎡,9969.3
전남,2020.0,8.0,102㎡~,11988.9
경북,2020.0,8.0,모든면적,10216.8
경북,2020.0,8.0,60㎡,13450.8
경북,2020.0,8.0,60㎡~85㎡,10173.9
경남,2020.0,8.0,모든면적,10276.199999999999
경남,2020.0,8.0,60㎡,9787.8
경남,2020.0,8.0,60㎡~85㎡,10259.699999999999
경남,2020.0,8.0,85㎡~102㎡,16298.699999999999
경남,2020.0,8.0,102㎡~,9629.4
제주,2020.0,8.0,모든면적,15338.4
제주,2020.0,8.0,60㎡,14397.9
제주,2020.0,8.0,60㎡~85㎡,15378.0
서울,2020.0,9.0,모든면적,26776.199999999997
서울,2020.0,9.0,60㎡,27360.3
서울,2020.0,9.0,60㎡~85㎡,26515.5
서울,2020.0,9.0,85㎡~102㎡,32795.4
서울,2020.0,9.0,102㎡~,28719.899999999998
인천,2020.0,9.0,모든면적,15318.599999999999
인천,2020.0,9.0,60㎡,14935.8
인천,2020.0,9.0,60㎡~85㎡,15236.099999999999
인천,2020.0,9.0,85㎡~102㎡,16176.599999999999
인천,2020.0,9.0,102㎡~,15483.599999999999
경기,2020.0,9.0,모든면적,14097.599999999999
경기,2020.0,9.0,60㎡,13609.199999999999
경기,2020.0,9.0,60㎡~85㎡,14407.8
경기,2020.0,9.0,85㎡~102㎡,15615.599999999999
경기,2020.0,9.0,102㎡~,14496.9
부산,2020.0,9.0,모든면적,13266.0
부산,2020.0,9.0,60㎡,12840.3
부산,2020.0,9.0,60㎡~85㎡,13368.3
부산,2020.0,9.0,85㎡~102㎡,13002.0
부산,2020.0,9.0,102㎡~,13266.0
대구,2020.0,9.0,모든면적,15325.199999999999
대구,2020.0,9.0,60㎡,15156.9
대구,2020.0,9.0,60㎡~85㎡,15308.699999999999
대구,2020.0,9.0,85㎡~102㎡,16166.699999999999
대구,2020.0,9.0,102㎡~,15873.0
광주,2020.0,9.0,모든면적,12282.599999999999
광주,2020.0,9.0,60㎡,12870.0
광주,2020.0,9.0,60㎡~85㎡,12285.9
광주,2020.0,9.0,85㎡~102㎡,15213.0
광주,2020.0,9.0,102㎡~,15229.5
대전,2020.0,9.0,모든면적,10827.3
대전,2020.0,9.0,60㎡,10451.099999999999
대전,2020.0,9.0,60㎡~85㎡,10913.099999999999
울산,2020.0,9.0,모든면적,13734.599999999999
울산,2020.0,9.0,60㎡,13962.3
울산,2020.0,9.0,60㎡~85㎡,13665.3
울산,2020.0,9.0,102㎡~,14949.0
강원,2020.0,9.0,모든면적,10322.4
강원,2020.0,9.0,60㎡,11071.5
강원,2020.0,9.0,60㎡~85㎡,10586.4
강원,2020.0,9.0,85㎡~102㎡,9051.9
강원,2020.0,9.0,102㎡~,12988.8
충북,2020.0,9.0,모든면적,7900.2
충북,2020.0,9.0,60㎡,7880.4
충북,2020.0,9.0,60㎡~85㎡,7910.099999999999
충북,2020.0,9.0,85㎡~102㎡,9038.699999999999
충북,2020.0,9.0,102㎡~,9299.4
충남,2020.0,9.0,모든면적,9015.6
충남,2020.0,9.0,60㎡,8510.699999999999
충남,2020.0,9.0,60㎡~85㎡,9091.5
충남,2020.0,9.0,85㎡~102㎡,10437.9
전북,2020.0,9.0,모든면적,8309.4
전북,2020.0,9.0,60㎡,8566.8
전북,2020.0,9.0,60㎡~85㎡,8365.5
전북,2020.0,9.0,85㎡~102㎡,8943.0
전북,2020.0,9.0,102㎡~,8919.9
전남,2020.0,9.0,모든면적,8853.9
전남,2020.0,9.0,60㎡~85㎡,8817.6
전남,2020.0,9.0,85㎡~102㎡,9969.3
전남,2020.0,9.0,102㎡~,11988.9
경북,2020.0,9.0,모든면적,10216.8
경북,2020.0,9.0,60㎡,13450.8
경북,2020.0,9.0,60㎡~85㎡,10173.9
경남,2020.0,9.0,모든면적,10276.199999999999
경남,2020.0,9.0,60㎡,9787.8
경남,2020.0,9.0,60㎡~85㎡,10259.699999999999
경남,2020.0,9.0,85㎡~102㎡,16298.699999999999
경남,2020.0,9.0,102㎡~,9629.4
제주,2020.0,9.0,모든면적,15338.4
제주,2020.0,9.0,60㎡,14397.9
제주,2020.0,9.0,60㎡~85㎡,15378.0
서울,2020.0,10.0,모든면적,26660.699999999997
서울,2020.0,10.0,60㎡,27215.1
서울,2020.0,10.0,60㎡~85㎡,26442.899999999998
서울,2020.0,10.0,85㎡~102㎡,32795.4
서울,2020.0,10.0,102㎡~,28634.1
인천,2020.0,10.0,모든면적,15576.0
인천,2020.0,10.0,60㎡,15160.199999999999
인천,2020.0,10.0,60㎡~85㎡,15407.699999999999
인천,2020.0,10.0,85㎡~102㎡,16216.199999999999
인천,2020.0,10.0,102㎡~,15899.4
경기,2020.0,10.0,모든면적,14341.8
경기,2020.0,10.0,60㎡,13619.099999999999
경기,2020.0,10.0,60㎡~85㎡,14407.8
경기,2020.0,10.0,85㎡~102㎡,15678.3
경기,2020.0,10.0,102㎡~,16077.599999999999
부산,2020.0,10.0,모든면적,13114.199999999999
부산,2020.0,10.0,60㎡,13091.099999999999
부산,2020.0,10.0,60㎡~85㎡,13087.8
부산,2020.0,10.0,85㎡~102㎡,12536.699999999999
부산,2020.0,10.0,102㎡~,12827.099999999999
대구,2020.0,10.0,모든면적,15404.4
대구,2020.0,10.0,60㎡,15206.4
대구,2020.0,10.0,60㎡~85㎡,15381.3
대구,2020.0,10.0,85㎡~102㎡,16166.699999999999
대구,2020.0,10.0,102㎡~,16067.699999999999
광주,2020.0,10.0,모든면적,12282.599999999999
광주,2020.0,10.0,60㎡,12870.0
광주,2020.0,10.0,60㎡~85㎡,12285.9
광주,2020.0,10.0,85㎡~102㎡,15213.0
광주,2020.0,10.0,102㎡~,15229.5
대전,2020.0,10.0,모든면적,10579.8
대전,2020.0,10.0,60㎡,10101.3
대전,2020.0,10.0,60㎡~85㎡,10652.4
울산,2020.0,10.0,모든면적,13803.9
울산,2020.0,10.0,60㎡,13992.0
울산,2020.0,10.0,60㎡~85㎡,13737.9
울산,2020.0,10.0,102㎡~,14949.0
세종,2020.0,10.0,모든면적,11299.199999999999
세종,2020.0,10.0,102㎡~,11299.199999999999
강원,2020.0,10.0,모든면적,10322.4
강원,2020.0,10.0,60㎡,11071.5
강원,2020.0,10.0,60㎡~85㎡,10586.4
강원,2020.0,10.0,85㎡~102㎡,9051.9
강원,2020.0,10.0,102㎡~,12988.8
충북,2020.0,10.0,모든면적,7893.599999999999
충북,2020.0,10.0,60㎡,7873.799999999999
충북,2020.0,10.0,60㎡~85㎡,7916.7
충북,2020.0,10.0,102㎡~,9299.4
충남,2020.0,10.0,모든면적,8880.3
충남,2020.0,10.0,60㎡,8520.6
충남,2020.0,10.0,60㎡~85㎡,8972.699999999999
충남,2020.0,10.0,85㎡~102㎡,9748.199999999999
전북,2020.0,10.0,모든면적,8487.6
전북,2020.0,10.0,60㎡,8177.4
전북,2020.0,10.0,60㎡~85㎡,8523.9
전북,2020.0,10.0,85㎡~102㎡,7949.7
전북,2020.0,10.0,102㎡~,8454.6
전남,2020.0,10.0,모든면적,8969.4
전남,2020.0,10.0,60㎡,8778.0
전남,2020.0,10.0,60㎡~85㎡,8906.699999999999
전남,2020.0,10.0,85㎡~102㎡,9969.3
전남,2020.0,10.0,102㎡~,12780.9
경북,2020.0,10.0,모든면적,10114.5
경북,2020.0,10.0,60㎡,11467.5
경북,2020.0,10.0,60㎡~85㎡,10180.5
경북,2020.0,10.0,85㎡~102㎡,10589.699999999999
경남,2020.0,10.0,모든면적,10253.099999999999
